feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
4701	490	Polyketides	Macrolides	Macrolide lactones	0.20861933	ISDB	ACOYLHVUGSEGKA-YTFRGWMASA-N	InChI=1S/C10H16O5/c1-5(11)2-8-10-7(12)3-6(14-10)4-9(13)15-8/h5-8,10-12H,2-4H2,1H3/t5?,6?,7-,8?,10?/m0/s1	CC(O)CC1OC(=O)CC2C[C@H](O)C1O2	C10H16O5		216.099773612	ACOYLHVUGSEGKA	Polyketides	Macrolides	Macrolide lactones	Penicillium	199764.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Unknown']	1	3	3.3344773054122925
4692	-1				0.48467466	ISDB	IOWSKCNRTHBIOJ-INIZCTEOSA-N	InChI=1S/C16H28O3/c1-15(2)11-9-7-5-3-4-6-8-10-12-19-14-16(18)13-17/h10,12,15-18H,3-5,7,9,11,13-14H2,1-2H3/t16-/m0/s1	CC(C)CCCCCCC#CC=COC[C@@H](O)CO	C16H28O3		268.20384475599997	IOWSKCNRTHBIOJ				Petrosia	389379.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Haplosclerida']	['Petrosiidae']	['Unknown']	['Petrosia']	['Unknown']	2	0	3.9386987686157227
4691	-1				0.3518696	ISDB	SPMSMOKNNWFXOX-SECBINFHSA-N	InChI=1S/C12H20O3/c1-9(13)6-4-3-5-7-11-8-15-12(14)10(11)2/h9,13H,3-8H2,1-2H3/t9-/m1/s1	CC1=C(CCCCC[C@@H](C)O)COC1=O	C12H20O3		212.14124449999997	SPMSMOKNNWFXOX	Polyketides			Seiridium cardinale	530238.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Seiridium']	['Seiridium cardinale']	1	0	2.4074783325195312
4691	-1				0.3518696	ISDB	SPMSMOKNNWFXOX-SECBINFHSA-N	InChI=1S/C12H20O3/c1-9(13)6-4-3-5-7-11-8-15-12(14)10(11)2/h9,13H,3-8H2,1-2H3/t9-/m1/s1	CC1=C(CCCCC[C@@H](C)O)COC1=O	C12H20O3		212.14124449999997	SPMSMOKNNWFXOX	Polyketides			Rhizophora apiculata	242188.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Rhizophoraceae']	['Unknown']	['Rhizophora']	['Rhizophora apiculata']	1	0	2.4074783325195312
4691	-1				0.3518696	ISDB	SPMSMOKNNWFXOX-SECBINFHSA-N	InChI=1S/C12H20O3/c1-9(13)6-4-3-5-7-11-8-15-12(14)10(11)2/h9,13H,3-8H2,1-2H3/t9-/m1/s1	CC1=C(CCCCC[C@@H](C)O)COC1=O	C12H20O3		212.14124449999997	SPMSMOKNNWFXOX	Polyketides			Seiridium cupressi	173690.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Lepteutypa']	['Lepteutypa cupressi']	1	0	2.4074783325195312
4691	-1				0.3518696	ISDB	SPMSMOKNNWFXOX-VIFPVBQESA-N	InChI=1S/C12H20O3/c1-9(13)6-4-3-5-7-11-8-15-12(14)10(11)2/h9,13H,3-8H2,1-2H3/t9-/m0/s1	CC1=C(CCCCC[C@H](C)O)COC1=O	C12H20O3		212.14124449999997	SPMSMOKNNWFXOX	Polyketides			Lepteutypa cupressi	173690.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Lepteutypa']	['Lepteutypa cupressi']	1	0	2.4074783325195312
4684	134	Terpenoids	Sesquiterpenoids	Menthane monoterpenoids	0.50006896	ISDB	SSOQZEPUQWJEIF-QCNOEVLYSA-N	InChI=1S/C12H20O3/c1-7(2)9-5-6-12(4)11(15-12)10(9)14-8(3)13/h7,9-11H,5-6H2,1-4H3/t9-,10+,11+,12-/m0/s1	CC(=O)O[C@@H]1[C@H](C(C)C)CC[C@]2(C)O[C@H]12	C12H20O3		212.14124449999997	SSOQZEPUQWJEIF	Terpenoids	Monoterpenoids	Menthane monoterpenoids	Stachys germanica	291074.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Stachydeae']	['Stachys']	['Stachys germanica']	1	3	4.5002758502960205
4681	102	Amino acids and Peptides	Small peptides	Aminoacids	0.8441557	ISDB	CCTIOCVIZPCTGO-BYPYZUCNSA-N	InChI=1S/C6H15N4O5P/c7-4(5(11)12)2-1-3-9-6(8)10-16(13,14)15/h4H,1-3,7H2,(H,11,12)(H5,8,9,10,13,14,15)/t4-/m0/s1	N=C(NCCC[C@H](N)C(=O)O)NP(=O)(O)O	C6H15N4O5P		254.07800621	CCTIOCVIZPCTGO	Amino acids and Peptides	Small peptides	Aminoacids	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	1	3	5.876623153686523
4677	182	Polyketides	Naphthalenes	Naphthalenes and derivatives	0.2579001	ISDB	WSGHUGWVKPRZLP-SFHVURJKSA-N	InChI=1S/C18H10O10/c1-5-2-8(21)6(3-19)13-9(5)16(23)27-14-7(4-20)12(22)10-11(15(14)26-13)18(25)28-17(10)24/h2-4,18,21-22,25H,1H3/t18-/m0/s1	Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C=O)c(O)c3c(c1O2)[C@@H](O)OC3=O	C18H10O10		386.02739652	WSGHUGWVKPRZLP	Polyketides	Aromatic polyketides	Depsidones	Parmelia amphixanthoides	5313197.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Lecanoromycetes']	['Lecanorales']	['Parmeliaceae']	['Unknown']	['Parmelia']	['Parmelia amphixanthoides']	1	1	2.5316004753112793
4677	182	Polyketides	Naphthalenes	Naphthalenes and derivatives	0.2579001	ISDB	WSGHUGWVKPRZLP-SFHVURJKSA-N	InChI=1S/C18H10O10/c1-5-2-8(21)6(3-19)13-9(5)16(23)27-14-7(4-20)12(22)10-11(15(14)26-13)18(25)28-17(10)24/h2-4,18,21-22,25H,1H3/t18-/m0/s1	Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C=O)c(O)c3c(c1O2)[C@@H](O)OC3=O	C18H10O10		386.02739652	WSGHUGWVKPRZLP	Polyketides	Aromatic polyketides	Depsidones	Xanthoparmelia amphixanthoides	3771378.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Lecanoromycetes']	['Lecanorales']	['Parmeliaceae']	['Unknown']	['Xanthoparmelia']	['Xanthoparmelia amphixanthoides']	1	1	2.5316004753112793
4674	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.28046054	ISDB	JABQZEDFZXKPOY-ICWBMWKASA-N	InChI=1S/C14H22O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-6,14H,1,7-13H2/b4-3+,6-5-	C=C/C=C/C=C\CCCCCCCC=O	C14H22O		206.16706532400002	JABQZEDFZXKPOY	Fatty acids	Fatty acyls	Fatty aldehydes	Apomyelois ceratoniae	737506.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Pyralidae']	['Unknown']	['Ectomyelois']	['Ectomyelois ceratoniae']	4	1	5.621842384338379
4674	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.28046054	ISDB	JABQZEDFZXKPOY-ICWBMWKASA-N	InChI=1S/C14H22O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-6,14H,1,7-13H2/b4-3+,6-5-	C=C/C=C/C=C\CCCCCCCC=O	C14H22O		206.16706532400002	JABQZEDFZXKPOY	Fatty acids	Fatty acyls	Fatty aldehydes	Ectomyelois ceratoniae	737506.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Pyralidae']	['Unknown']	['Ectomyelois']	['Ectomyelois ceratoniae']	4	1	5.621842384338379
4667	-1				0.5563664	ISDB	LLRZUAWETKPZJO-VFABXPAXSA-N	InChI=1S/C14H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h4-7H,3,8-13H2,1-2H3/b5-4?,7-6+	CCC=C/C=C/CCCCCCOC(C)=O	C14H24O2		224.177630008	LLRZUAWETKPZJO	Fatty acids	Fatty esters	Wax monoesters	Lobesia botrana	283276.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Tortricidae']	['Olethreutini']	['Lobesia']	['Lobesia botrana']	4	0	6.225465774536133
4663	51	Fatty acids	Sesquiterpenoids	Primary amides	0.0	MS1_match	JUGNVZAVZDAHMJ-UPGMHYFXSA-N	InChI=1S/C20H36O6/c1-2-3-4-5-6-7-14(21)8-15(22)9-16(23)10-17-11-18-12-19(25-17)13-20(24)26-18/h14-19,21-23H,2-13H2,1H3/t14-,15-,16-,17-,18-,19+/m1/s1	CCCCCCC[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H]1C[C@@H]2C[C@@H](CC(=O)O2)O1	C20H36O6	pos_2_2proton	372.25118887199994	JUGNVZAVZDAHMJ	Polyketides	Cyclic polyketides	2-pyrone derivatives	Polyrhachis lamellidens	507108.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Camponotini']	['Polyrhachis']	['Polyrhachis lamellidens']	6	0	6.0
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Oxytropis riparia	7055583.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Oxytropis']	['Oxytropis riparia']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Ipomoea calobra	6090819.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Ipomoeeae']	['Ipomoea']	['Ipomoea calobra']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Ipomoea polpha	409751.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Ipomoeeae']	['Ipomoea']	['Ipomoea polpha']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Swainsona canescens	347659.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Swainsona']	['Swainsona canescens']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Castanospermum australe	105873.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Angylocalyceae']	['Castanospermum']	['Castanospermum australe']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Metarhizium anisopliae	314588.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Clavicipitaceae']	['Unknown']	['Metarhizium']	['Metarhizium anisopliae']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Ipomoea carnea	117440.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Ipomoeeae']	['Ipomoea']	['Ipomoea carnea']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Rhizoctonia leguminicola	3798427.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Cantharellales']	['Ceratobasidiaceae']	['Unknown']	['Rhizoctonia']	['Rhizoctonia leguminicola']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Slafractonia leguminicola	3798427.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Cantharellales']	['Ceratobasidiaceae']	['Unknown']	['Rhizoctonia']	['Rhizoctonia leguminicola']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus bisulcatus	314145.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus bisulcatus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus mollissimus	1058933.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus mollissimus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus praelongus	279717.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus praelongus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus hallii	838615.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus hallii']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus falcatus	868704.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus falcatus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus whitneyi	3925290.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus whitneyi']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus pycnostachyus	3925293.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus pycnostachyus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus purshii	363910.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus purshii']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus didymocarpus	11256.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus didymocarpus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus emoryanus	3923663.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus emoryanus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus lentiginosus	838605.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus lentiginosus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus flavus	7055494.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus flavus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus oxyphysus	803268.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus oxyphysus']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Astragalus wootonii	563655.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Astragalus']	['Astragalus wootonii']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Oxytropis glabra	112971.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Oxytropis']	['Oxytropis glabra']	0	1	1.9976252317428589
4660	73	Alkaloids	Small peptides	Aminoacids	0.3744063	ISDB	FXUAIOOAOAVCGD-WCTZXXKLSA-N	InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1	O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12	C8H15NO3		173.10519334	FXUAIOOAOAVCGD	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	Oxytropis lambertii	396753.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Galegeae']	['Oxytropis']	['Oxytropis lambertii']	0	1	1.9976252317428589
