ATTRIBUTE_colony	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:2	GNPSGROUP:3	GNPSGROUP:4	GNPSGROUP:5	GNPSGROUP:6	GNPSGROUP:7	GNPSGROUP:Myrmecocystus mexicanus	GNPSGROUP:nd	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	108858.23719687245	482769.60909945576	358292.101422201	106802.26014682734	102401.66081788152	315132.89723712887	222962.19721050837	170873.12452789524	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8889.0","main.cluster index_upperinput":"8889.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0711	3.0711	0	N/A	N/A	11623246.067906553	54	8889	-1	54	283.1533	1	283.1533	11623246.067906553
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	63488.50738121484	316466.4837322175	206094.5803285655	57387.337021633546	91996.9979891964	81349.68266527205	122609.18098525779	147339.28525841486	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8890.0","main.cluster index_upperinput":"8890.0"}	This Node is a Singleton	N/A	N/A	N/A	3.8830	3.8830	0	N/A	N/A	6818736.607389178	54	8890	-1	54	309.1317	1	309.1317	6818736.607389178
nd,5,6,4,2	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	260757.8155493499	0.0	666.7982386948087	158218.85570902377	1663.7726511216365	0.0	58631.346063420024	31851.9975190259	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8894.0","main.cluster index_upperinput":"8894.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	7.8268	7.8268	0	N/A	N/A	2951857.899069528	22	8894	35	22	911.6697	2	456.3349	2951857.899069528
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	38372.71983528757	509845.79313221964	357611.42957457167	67300.72255082804	65340.84585140921	166564.97928961317	171673.67593931602	162168.0839292257	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8897.0","main.cluster index_upperinput":"8897.0"}	This Node is a Singleton	N/A	N/A	N/A	3.2779	3.2779	0	N/A	N/A	9194333.764642343	54	8897	-1	54	281.1378	1	281.1378	9194333.764642343
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	16439.902573541207	468175.87972218386	350253.14492627373	35508.51624202241	37403.38067108686	103718.6369893441	137548.5155158283	122871.74839535693	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8900.0","main.cluster index_upperinput":"8900.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=742&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.2109	3.2109	0	N/A	N/A	7310205.700890957	43	8900	742	43	306.1183	1	306.1183	7310205.700890957
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	45045.751779590915	873317.8561394368	652376.2642097782	41974.46077923432	113948.66469505618	161062.41713237244	260799.53454879957	226174.89296122457	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8901.0","main.cluster index_upperinput":"8901.0"}	This Node is a Singleton	N/A	N/A	N/A	4.9675	4.9675	0	N/A	N/A	13806177.732934576	54	8901	-1	54	275.1623	1	275.1623	13806177.732934576
nd,5,6,4,2	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	229222.17921923104	0.0	1131.5649906708754	210642.1046356701	2097.9447225097892	0.0	62668.67204589258	44157.52809513672	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8902.0","main.cluster index_upperinput":"8902.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	7.8885	7.8885	0	N/A	N/A	3236019.1388721517	21	8902	28	21	542.4261	1	542.4261	3236019.1388721517
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	14739.921363041189	454699.6289040468	99848.28818185165	37678.49653409214	25365.36905719724	501969.74015258544	183197.949507984	177205.62251564473	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8904.0","main.cluster index_upperinput":"8904.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6951	5.6951	0	N/A	N/A	9844750.657492427	54	8904	-1	54	294.2062	1	294.2062	9844750.657492427
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	19064.39475271371	628436.7976129306	25643.408974163896	176680.3117064529	76277.84581035817	236350.46242455603	181929.403007946	205268.06150307087	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8908.0","main.cluster index_upperinput":"8908.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=708&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	5.3301	5.3301	0	N/A	N/A	10010897.030390082	41	8908	708	41	268.1890	1	268.1890	10010897.030390082
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	46021.69155172187	565357.92192927	239377.165699074	38101.75622653148	37199.74864927956	221837.06722189093	165478.3943566238	131912.5670769749	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8910.0","main.cluster index_upperinput":"8910.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=d4aca8b0f5d342488086b66b755dfd21&show=true	InChI=1S/C15H18O2/c1-8-4-7-12-10(3)15(16)17-14(12)13-9(2)5-6-11(8)13/h11-14H,1-7H2/t11-,12-,13-,14-/m0/s1	Dehydrocostus lactone	0.8269540000000001	5.3427	5.3427	0	C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12	CCMSLIB00006694889	8667306.677020494	49	8910	29	49	231.1378	1	231.1378	8667306.677020494
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	126483911.24106589	928621914.6961986	139502112.0779186	184572.31533605515	1140201365.2310011	777399269.243592	627144536.8133886	351871596.49836296	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8911.0","main.cluster index_upperinput":"8911.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	1.2275	1.2275	0	N/A	N/A	31663621465.40278	40	8911	20	40	235.1658	1	235.1658	31663621465.40278
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	164945.40006957	438325.76025257685	270131.6612216493	156204.50108778948	221087.0168577754	188900.0190684905	231259.7427483293	266380.2742828746	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8913.0","main.cluster index_upperinput":"8913.0"}	This Node is a Singleton	N/A	N/A	N/A	4.7259	4.7259	0	N/A	N/A	12768990.360686144	54	8913	-1	54	288.2168	1	288.2168	12768990.360686144
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	163262.16073617782	378680.12238579174	513252.8301184012	147628.9384226853	170170.03887832921	267642.543973948	249398.12651013985	277645.84644997015	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8917.0","main.cluster index_upperinput":"8917.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=140&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.3480	3.3480	0	N/A	N/A	13693480.591066193	54	8917	140	54	169.1223	1	169.1223	13693480.591066193
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	158613.55004242784	489861.7074323988	790692.0636745688	216211.79458072683	167335.26627868915	396362.4998734532	328269.8996906724	247048.47105686984	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8920.0","main.cluster index_upperinput":"8920.0"}	This Node is a Singleton	N/A	N/A	N/A	3.5169	3.5169	0	N/A	N/A	17076803.15422589	54	8920	-1	54	288.2167	1	288.2167	17076803.15422589
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	338504.56070462527	501635.2317491183	458041.77500623366	261117.38346022903	337355.8296543095	364056.3329999711	365673.9586191521	460466.1196185644	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8922.0","main.cluster index_upperinput":"8922.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7591	3.7591	0	N/A	N/A	20504731.053429514	54	8922	-1	54	169.0860	1	169.0860	20504731.053429514
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	316324.05143643287	880415.707693556	1127139.0283461479	271662.5214299801	349226.14767952915	621556.597830289	540254.7966701525	499892.67759494577	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8926.0","main.cluster index_upperinput":"8926.0"}	This Node is a Singleton	N/A	N/A	N/A	3.8010	3.8010	0	N/A	N/A	28850862.067586582	54	8926	-1	54	286.2012	1	286.2012	28850862.067586582
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	2340.1262302378173	261724.28071042057	121395.49469866257	25180.982658173078	11055.524676405286	11507.724400100029	56846.13335084008	51978.80154546442	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8930.0","main.cluster index_upperinput":"8930.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2354	4.2354	0	N/A	N/A	3030752.546502359	35	8930	-1	35	308.1862	1	308.1862	3030752.546502359
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	307300.33438963315	1021.9881631516068	944.266931225346	796347.1601794711	11565.69731826186	5711.584003566241	165887.90679127464	53475.77222138082	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8931.0","main.cluster index_upperinput":"8931.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	9.3768	9.3768	0	N/A	N/A	8058649.89016968	35	8931	35	35	953.7163	2	477.3582	8058649.89016968
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	40768.96045704862	401075.93956706434	542243.906095463	58527.92596447874	49836.66997626516	225843.49471276504	183748.96901042774	206635.48870593426	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8932.0","main.cluster index_upperinput":"8932.0"}	This Node is a Singleton	N/A	N/A	N/A	2.7034	2.7034	0	N/A	N/A	10105536.48412715	54	8932	-1	54	348.2377	1	348.2377	10105536.48412715
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	42045.96573648697	848128.4556707415	620705.0372244581	38014.90499104452	75272.41231974504	143242.53385723731	238660.874225539	180516.2937920872	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8933.0","main.cluster index_upperinput":"8933.0"}	This Node is a Singleton	N/A	N/A	N/A	4.5220	4.5220	0	N/A	N/A	12422530.56471149	54	8933	-1	54	312.2166	1	312.2166	12422530.56471149
7,5,6,4,2,3	Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	212220.52429191128	44061.84321881215	596262.2402688311	167551.4805556323	4647.033784550606	14514.827060005922	127889.36202254638	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8935.0","main.cluster index_upperinput":"8935.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	0.7908	0.7908	0	N/A	N/A	5882910.653037135	20	8935	6	20	146.1295	1	146.1295	5882910.653037135
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	2375101.0623150854	2890879.178237258	1984535.3022651558	4291981.592138868	628533.5662735038	128154.50154596157	1758407.7385887199	613608.2366317058	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8937.0","main.cluster index_upperinput":"8937.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=102&task=d4aca8b0f5d342488086b66b755dfd21&show=true	"InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)"	"N,N-DIMETHYLARGININE"	0.917766	1.6276	1.6276	0	CN(C)C(=NCCCC(C(=O)O)N)N	CCMSLIB00005464446	85795621.86813478	51	8937	102	51	203.1503	1	203.1503	85795621.86813478
nd,5,6,2	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	96269.36591827989	0.0	0.0	286729.14302486024	8680.631743941358	0.0	58642.79150771606	26319.887727023768	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8940.0","main.cluster index_upperinput":"8940.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	9.2962	9.2962	0	N/A	N/A	2908127.511171129	22	8940	11	22	1129.8214	2	565.4107	2908127.511171129
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	109497.30189701267	502808.22855764226	551585.0586411798	121598.9433562712	169952.65348697483	309000.13942828804	266811.6702089781	290390.9764105752	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8941.0","main.cluster index_upperinput":"8941.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=140&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.0033	3.0033	0	N/A	N/A	14596464.64089759	54	8941	140	54	169.1223	1	169.1223	14596464.64089759
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	102242035.29657069	92755379.9916963	48613770.24154348	88055934.81976411	89243442.06990427	119986848.00208318	92815027.51311244	85153932.99221236	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8942.0","main.cluster index_upperinput":"8942.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	Spectral Match to D-Fructose from NIST14	0.922924	1.6427	1.6427	0	N/A	CCMSLIB00003139752	4950722729.54087	54	8942	6	54	180.0866	1	180.0866	4950722729.54087
nd,5,6,2	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	229250.1148869829	0.0	0.0	444629.90934943984	8980.224083239478	0.0	100101.15147500194	39720.881067276256	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8944.0","main.cluster index_upperinput":"8944.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	9.3200	9.3200	0	N/A	N/A	4922420.016388299	22	8944	11	22	1085.7942	2	543.3971	4922420.016388299
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	48742.18789711372	647151.8578143435	186926.92758489642	32682.91810328915	24499.354555744347	34979.286179154806	129827.92442941997	107304.64360874555	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8945.0","main.cluster index_upperinput":"8945.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	5.6544	5.6544	0	N/A	N/A	6830521.672623285	53	8945	22	53	231.1376	1	231.1376	6830521.672623285
nd,5,6,4,2	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	228384.99549916468	0.0	735.7370964990114	210085.00791918935	1511.540755174158	0.0	62265.95095063201	40683.32334375275	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8946.0","main.cluster index_upperinput":"8946.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	7.8920	7.8920	0	N/A	N/A	3189700.3304790948	20	8946	28	20	498.3999	1	498.3999	3189700.3304790948
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	34464.74338730786	484989.32855232805	392205.5076892934	34195.35500513513	64434.37218543064	158031.58751904435	164718.49089570058	167148.3008587309	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8948.0","main.cluster index_upperinput":"8948.0"}	This Node is a Singleton	N/A	N/A	N/A	3.3575	3.3575	0	N/A	N/A	8914236.988072075	53	8948	-1	53	272.2218	1	272.2218	8914236.988072075
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	133170.44260080336	438942.0764713956	283067.9962983349	67933.92069693592	126033.99862860928	164032.1165735584	183440.9472203775	217425.9117829578	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8954.0","main.cluster index_upperinput":"8954.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.8792	3.8792	0	N/A	N/A	10177690.866401026	54	8954	32	54	163.1117	1	163.1117	10177690.866401026
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	114209.80475026202	152211.02931402446	149398.24161937946	116530.12158278895	320030.2584717015	148203.86142524795	188162.069054815	160819.0795883596	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8956.0","main.cluster index_upperinput":"8956.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6295	5.6295	0	N/A	N/A	9942007.813228365	54	8956	-1	54	260.2221	1	260.2221	9942007.813228365
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	32647.862720865985	234488.92506046192	403479.3687793616	67445.28416563988	45423.96958997031	193308.53562838922	139622.23880585592	129559.96747073821	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8957.0","main.cluster index_upperinput":"8957.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.4356	4.4356	0	N/A	N/A	7459102.724835277	54	8957	78	54	191.1428	1	191.1428	7459102.724835277
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	193432.0352332267	1159.6079859184463	1428.0972861812088	1511827.4883213688	28017.168259770475	1430.387709755539	263795.2052339169	266703.71349028585	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8959.0","main.cluster index_upperinput":"8959.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	9.8252	9.8252	0	N/A	N/A	14268209.148682464	34	8959	9	34	586.5670	1	586.5670	14268209.148682464
nd,7,5,6,4,2	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	134128.2588337932	0.0	1371.6521017731486	82000.80393940784	26309.568925867694	156.9003231250014	37588.47695721489	30149.974314102827	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8961.0","main.cluster index_upperinput":"8961.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6846	3.6846	0	N/A	N/A	1970269.734544707	32	8961	-1	32	801.5233	2	401.2617	1970269.734544707
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	86049.13401032367	288659.09200149693	556294.2868329174	86521.72298234732	107929.3164674716	400947.77089794725	231456.1718102304	154365.1316948663	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8964.0","main.cluster index_upperinput":"8964.0"}	This Node is a Singleton	"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)"	CYTOSINE	0.728578	2.4093	2.4093	0	NC1=CC=NC(=O)N1	CCMSLIB00005463926	11881904.95682953	54	8964	-1	54	223.0951	1	223.0951	11881904.95682953
